data_year,hid,pid,weight,dla_prob,rec_dla,scotland
2021,2656,120210265602,1798,0.00031670781524710767,false,true
2021,2752,120210275203,1323,0.00031670781524710767,false,true
2021,2752,120210275204,1323,0.00031670781524710767,false,true
2021,2830,120210283002,1691,0.00031670781524710767,false,true
2021,2830,120210283003,1691,0.00031670781524710767,false,true
2021,2848,120210284803,2492,0.00031670781524710767,false,true
2021,2892,120210289203,1385,0.00031670781524710767,false,true
2021,3009,120210300903,1302,0.00031670781524710767,false,true
2021,3009,120210300904,1302,0.00031670781524710767,false,true
2021,3045,120210304504,1467,0.00031670781524710767,false,true
2021,3117,120210311703,2550,0.00031670781524710767,false,true
2021,3201,120210320103,1640,0.00031670781524710767,false,true
2021,3201,120210320104,1640,0.00031670781524710767,false,true
2021,3294,120210329403,3216,0.00031670781524710767,false,true
2021,3374,120210337406,2077,0.00031670781524710767,false,true
2021,3435,120210343503,1534,0.00031670781524710767,false,true
2021,3589,120210358902,1048,0.00031670781524710767,false,true
2021,3751,120210375103,1278,0.00031670781524710767,false,true
2021,3751,120210375104,1278,0.00031670781524710767,false,true
2021,3764,120210376405,1122,0.00031670781524710767,false,true
2021,3816,120210381604,1386,0.00031670781524710767,false,true
2021,3934,120210393403,1219,0.00031670781524710767,false,true
2021,3934,120210393404,1219,0.00031670781524710767,false,true
2021,3961,120210396103,1078,0.00031670781524710767,false,true
2021,4035,120210403503,1181,0.00031670781524710767,false,true
2021,4057,120210405703,1555,0.00031670781524710767,false,true
2021,4224,120210422403,1923,0.00031670781524710767,false,true
2021,4440,120210444002,1811,0.00031670781524710767,false,true
2021,4543,120210454303,625,0.00031670781524710767,false,true
2021,4543,120210454304,625,0.00031670781524710767,false,true
2021,4585,120210458503,1145,0.00031670781524710767,false,true
2021,4838,120210483803,2597,0.00031670781524710767,false,true
2021,4947,120210494703,1433,0.00031670781524710767,false,true
2021,5040,120210504005,1415,0.00031670781524710767,false,true
2021,5054,120210505403,1138,0.00031670781524710767,false,true
2021,5104,120210510405,2486,0.00031670781524710767,false,true
2021,5132,120210513203,1672,0.00031670781524710767,false,true
2021,5132,120210513204,1672,0.00031670781524710767,false,true
2021,5133,120210513302,1150,0.00031670781524710767,false,true
2021,5210,120210521002,811,0.00031670781524710767,false,true
2021,5224,120210522402,1220,0.00031670781524710767,false,true
2021,5224,120210522403,1220,0.00031670781524710767,false,true
2021,5311,120210531103,2064,0.00031670781524710767,false,true
2021,5325,120210532504,2288,0.00031670781524710767,false,true
2021,5354,120210535403,2450,0.00031670781524710767,false,true
2021,5361,120210536103,5246,0.00031670781524710767,false,true
2021,5361,120210536105,5246,0.00031670781524710767,false,true
2021,5364,120210536403,2451,0.00031670781524710767,false,true
2021,5481,120210548104,2315,0.00031670781524710767,false,true
2021,5552,120210555203,816,0.00031670781524710767,false,true
2021,5618,120210561803,2969,0.00031670781524710767,false,true
2021,5780,120210578004,2357,0.00031670781524710767,false,true
2021,5906,120210590603,2292,0.00031670781524710767,false,true
2021,6110,120210611004,1164,0.00031670781524710767,false,true
2021,6175,120210617503,1244,0.00031670781524710767,false,true
2021,6278,120210627803,1067,0.00031670781524710767,false,true
2021,6304,120210630402,1809,0.00031670781524710767,false,true
2021,6415,120210641503,1747,0.00031670781524710767,false,true
2021,6415,120210641504,1747,0.00031670781524710767,false,true
2021,6458,120210645803,1114,0.00031670781524710767,false,true
2021,6458,120210645804,1114,0.00031670781524710767,false,true
2021,6511,120210651104,2715,0.00031670781524710767,false,true
2021,6745,120210674503,1709,0.00031670781524710767,false,true
2021,6941,120210694103,1578,0.00031670781524710767,false,true
2021,6941,120210694104,1578,0.00031670781524710767,false,true
2021,6980,120210698003,1676,0.00031670781524710767,false,true
2021,6980,120210698005,1676,0.00031670781524710767,false,true
2021,7103,120210710303,1613,0.00031670781524710767,false,true
2021,7115,120210711503,1128,0.00031670781524710767,false,true
2021,7181,120210718103,1557,0.00031670781524710767,false,true
2021,7181,120210718104,1557,0.00031670781524710767,false,true
2021,7190,120210719002,1236,0.00031670781524710767,false,true
2021,7274,120210727403,1541,0.00031670781524710767,false,true
2021,7276,120210727603,1261,0.00031670781524710767,false,true
2021,7276,120210727604,1261,0.00031670781524710767,false,true
2021,7506,120210750604,2066,0.00031670781524710767,false,true
2021,7506,120210750605,2066,0.00031670781524710767,false,true
2021,7518,120210751804,1278,0.00031670781524710767,false,true
2021,7744,120210774402,783,0.00031670781524710767,false,true
2021,7744,120210774403,783,0.00031670781524710767,false,true
2021,7761,120210776104,1160,0.00031670781524710767,false,true
2021,7823,120210782305,1414,0.00031670781524710767,false,true
2021,7823,120210782306,1414,0.00031670781524710767,false,true
2021,7835,120210783504,2193,0.00031670781524710767,false,true
2021,7848,120210784803,1366,0.00031670781524710767,false,true
2021,7874,120210787403,1160,0.00031670781524710767,false,true
2021,7941,120210794104,1367,0.00031670781524710767,false,true
2021,7992,120210799203,1936,0.00031670781524710767,false,true
2021,7992,120210799204,1936,0.00031670781524710767,false,true
2021,8123,120210812303,882,0.00031670781524710767,false,true
2021,8123,120210812304,882,0.00031670781524710767,false,true
2021,8325,120210832503,764,0.00031670781524710767,false,true
2021,8335,120210833502,1124,0.00031670781524710767,false,true
2021,8345,120210834503,1627,0.00031670781524710767,false,true
2021,8345,120210834504,1627,0.00031670781524710767,false,true
2021,8388,120210838802,1575,0.00031670781524710767,false,true
2021,8388,120210838803,1575,0.00031670781524710767,false,true
2021,8465,120210846504,4325,0.00031670781524710767,false,true
2021,8475,120210847504,1555,0.00031670781524710767,false,true
2021,8475,120210847507,1555,0.00031670781524710767,false,true
2021,8565,120210856504,4762,0.00031670781524710767,false,true
2021,8604,120210860403,989,0.00031670781524710767,false,true
2021,8707,120210870702,1355,0.00031670781524710767,false,true
2021,8745,120210874504,2589,0.00031670781524710767,false,true
2021,8784,120210878402,887,0.00031670781524710767,false,true
2021,8868,120210886804,2923,0.00031670781524710767,false,true
2021,8878,120210887803,564,0.00031670781524710767,false,true
2021,9031,120210903102,817,0.00031670781524710767,false,true
2021,9081,120210908102,1056,0.00031670781524710767,false,true
2021,9113,120210911303,1495,0.00031670781524710767,false,true
2021,9180,120210918002,2139,0.00031670781524710767,false,true
2021,9180,120210918003,2139,0.00031670781524710767,false,true
2021,9180,120210918004,2139,0.00031670781524710767,false,true
2021,9190,120210919004,3674,0.00031670781524710767,false,true
2021,9448,120210944803,1249,0.00031670781524710767,false,true
2021,9491,120210949103,1672,0.00031670781524710767,false,true
2021,9491,120210949104,1672,0.00031670781524710767,false,true
2021,9564,120210956402,779,0.00031670781524710767,false,true
2021,9703,120210970303,1239,0.00031670781524710767,false,true
2021,9766,120210976602,871,0.00031670781524710767,false,true
2021,9777,120210977703,1214,0.00031670781524710767,false,true
2021,9893,120210989302,1293,0.00031670781524710767,false,true
2021,10022,120211002204,1367,0.00031670781524710767,false,true
2021,10047,120211004704,585,0.00031670781524710767,false,true
2021,10047,120211004705,585,0.00031670781524710767,false,true
2021,10101,120211010103,2078,0.00031670781524710767,false,true
2021,10391,120211039103,1241,0.00031670781524710767,false,true
2021,10600,120211060003,2029,0.00031670781524710767,false,true
2021,10600,120211060004,2029,0.00031670781524710767,false,true
2021,10613,120211061303,698,0.00031670781524710767,false,true
2021,10648,120211064803,905,0.00031670781524710767,false,true
2021,10687,120211068702,677,0.00031670781524710767,false,true
2021,10846,120211084603,1820,0.00031670781524710767,false,true
2021,11045,120211104503,1213,0.00031670781524710767,false,true
2021,11045,120211104504,1213,0.00031670781524710767,false,true
2021,11155,120211115503,1409,0.00031670781524710767,false,true
2021,11155,120211115504,1409,0.00031670781524710767,false,true
2021,11204,120211120404,844,0.00031670781524710767,false,true
2021,11245,120211124502,1291,0.00031670781524710767,false,true
2021,11448,120211144804,1878,0.00031670781524710767,false,true
2021,11505,120211150503,1461,0.00031670781524710767,false,true
2021,11512,120211151203,970,0.00031670781524710767,false,true
2021,11512,120211151204,970,0.00031670781524710767,false,true
2021,11634,120211163403,2221,0.00031670781524710767,false,true
2021,11635,120211163503,1875,0.00031670781524710767,false,true
2021,11649,120211164903,1844,0.00031670781524710767,false,true
2021,11771,120211177103,1080,0.00031670781524710767,false,true
2021,11817,120211181703,2090,0.00031670781524710767,false,true
2021,11851,120211185103,2564,0.00031670781524710767,false,true
2021,11891,120211189103,1014,0.00031670781524710767,false,true
2021,11891,120211189104,1014,0.00031670781524710767,false,true
2021,11904,120211190403,1091,0.00031670781524710767,false,true
2021,11948,120211194803,1590,0.00031670781524710767,false,true
2021,11948,120211194804,1590,0.00031670781524710767,false,true
2021,11970,120211197004,1301,0.00031670781524710767,false,true
2021,12071,120211207102,705,0.00031670781524710767,false,true
2021,12126,120211212603,1860,0.00031670781524710767,false,true
2021,12181,120211218104,1111,0.00031670781524710767,false,true
2021,12259,120211225903,1803,0.00031670781524710767,false,true
2021,12259,120211225904,1803,0.00031670781524710767,false,true
2021,12393,120211239303,1364,0.00031670781524710767,false,true
2021,12438,120211243803,1394,0.00031670781524710767,false,true
2021,12448,120211244803,796,0.00031670781524710767,false,true
2021,12488,120211248803,2078,0.00031670781524710767,false,true
2021,12488,120211248804,2078,0.00031670781524710767,false,true
2021,12567,120211256703,1302,0.00031670781524710767,false,true
2021,12899,120211289903,1791,0.00031670781524710767,false,true
2021,12931,120211293103,1296,0.00031670781524710767,false,true
2021,12938,120211293803,1841,0.00031670781524710767,false,true
2021,13000,120211300004,1511,0.00031670781524710767,false,true
2021,13005,120211300504,2060,0.00031670781524710767,false,true
2021,13056,120211305604,1545,0.00031670781524710767,false,true
2021,13121,120211312104,1039,0.00031670781524710767,false,true
2021,13121,120211312105,1039,0.00031670781524710767,false,true
2021,13130,120211313002,997,0.00031670781524710767,false,true
2021,13130,120211313004,997,0.00031670781524710767,false,true
2021,13174,120211317403,1791,0.00031670781524710767,false,true
2021,13192,120211319203,931,0.00031670781524710767,false,true
2021,13192,120211319204,931,0.00031670781524710767,false,true
2021,13215,120211321503,2726,0.00031670781524710767,false,true
2021,13215,120211321505,2726,0.00031670781524710767,false,true
2021,13250,120211325003,945,0.00031670781524710767,false,true
2021,13286,120211328603,1913,0.00031670781524710767,false,true
2021,13335,120211333503,1279,0.00031670781524710767,false,true
2021,13337,120211333702,848,0.00031670781524710767,false,true
2021,13367,120211336703,1503,0.00031670781524710767,false,true
2021,13367,120211336704,1503,0.00031670781524710767,false,true
2021,13674,120211367403,1574,0.00031670781524710767,false,true
2021,13764,120211376403,695,0.00031670781524710767,false,true
2021,13764,120211376404,695,0.00031670781524710767,false,true
2021,13781,120211378102,3124,0.00031670781524710767,false,true
2021,13882,120211388203,1433,0.00031670781524710767,false,true
2021,13902,120211390203,3078,0.00031670781524710767,false,true
2021,13971,120211397103,1828,0.00031670781524710767,false,true
2021,13971,120211397104,1828,0.00031670781524710767,false,true
2021,13977,120211397703,1422,0.00031670781524710767,false,true
2021,13983,120211398303,1196,0.00031670781524710767,false,true
2021,13983,120211398304,1196,0.00031670781524710767,false,true
2021,14050,120211405003,1375,0.00031670781524710767,false,true
2021,14050,120211405004,1375,0.00031670781524710767,false,true
2021,14227,120211422704,1578,0.00031670781524710767,false,true
2021,14227,120211422705,1578,0.00031670781524710767,false,true
2021,14280,120211428005,4965,0.00031670781524710767,false,true
2021,14484,120211448403,2125,0.00031670781524710767,false,true
2021,14626,120211462603,556,0.00031670781524710767,false,true
2021,14626,120211462604,556,0.00031670781524710767,false,true
2021,14758,120211475803,1783,0.00031670781524710767,false,true
2021,14777,120211477703,1669,0.00031670781524710767,false,true
2021,14777,120211477704,1669,0.00031670781524710767,false,true
2021,14863,120211486303,808,0.00031670781524710767,false,true
2021,14907,120211490703,659,0.00031670781524710767,false,true
2021,14969,120211496903,1505,0.00031670781524710767,false,true
2021,14969,120211496904,1505,0.00031670781524710767,false,true
2021,15104,120211510402,994,0.00031670781524710767,false,true
2021,15111,120211511103,1227,0.00031670781524710767,false,true
2021,15150,120211515003,1522,0.00031670781524710767,false,true
2021,15157,120211515703,1039,0.00031670781524710767,false,true
2021,15182,120211518203,1597,0.00031670781524710767,false,true
2021,15182,120211518204,1597,0.00031670781524710767,false,true
2021,15226,120211522604,1376,0.00031670781524710767,false,true
2021,15316,120211531602,1023,0.00031670781524710767,false,true
2021,15316,120211531604,1023,0.00031670781524710767,false,true
2021,15420,120211542002,683,0.00031670781524710767,false,true
2021,15420,120211542003,683,0.00031670781524710767,false,true
2021,15428,120211542802,1136,0.00031670781524710767,false,true
2021,15428,120211542803,1136,0.00031670781524710767,false,true
2021,15476,120211547604,5021,0.00031670781524710767,false,true
2021,15527,120211552703,1588,0.00031670781524710767,false,true
2021,15612,120211561203,2002,0.00031670781524710767,false,true
2021,15863,120211586303,1791,0.00031670781524710767,false,true
2021,15922,120211592203,817,0.00031670781524710767,false,true
2021,15935,120211593503,1817,0.00031670781524710767,false,true
2021,15935,120211593504,1817,0.00031670781524710767,false,true
2021,15958,120211595803,2774,0.00031670781524710767,false,true
2021,15960,120211596003,2128,0.00031670781524710767,false,true
2021,16207,120211620703,2040,0.00031670781524710767,false,true
2021,16207,120211620704,2040,0.00031670781524710767,false,true
2021,16322,120211632203,1691,0.00031670781524710767,false,true
2015,201,120150020103,703,0.00020139013356049182,false,true
2015,201,120150020104,703,0.00020139013356049182,false,true
2015,201,120150020105,703,0.00020139013356049182,false,true
2015,246,120150024605,682,0.00020139013356049182,false,true
2015,259,120150025903,1442,0.00020139013356049182,false,true
2015,298,120150029805,685,0.00020139013356049182,false,true
2015,320,120150032004,1726,0.00020139013356049182,false,true
2015,356,120150035603,652,0.00020139013356049182,false,true
2015,356,120150035604,652,0.00020139013356049182,false,true
2015,356,120150035605,652,0.00020139013356049182,false,true
2015,356,120150035606,652,0.00020139013356049182,false,true
2015,396,120150039603,652,0.00020139013356049182,false,true
2015,503,120150050302,1169,0.00020139013356049182,false,true
2015,525,120150052504,754,0.00020139013356049182,false,true
2015,579,120150057904,649,0.00020139013356049182,false,true
2015,602,120150060203,1158,0.00020139013356049182,false,true
2015,677,120150067703,738,0.00020139013356049182,false,true
2015,677,120150067704,738,0.00020139013356049182,false,true
2015,714,120150071403,1063,0.00020139013356049182,false,true
2015,895,120150089503,747,0.00020139013356049182,false,true
2015,930,120150093003,875,0.00020139013356049182,false,true
2015,1005,120150100503,738,0.00020139013356049182,false,true
2015,1005,120150100504,738,0.00020139013356049182,false,true
2015,1018,120150101805,1600,0.00020139013356049182,false,true
2015,1020,120150102003,1054,0.00020139013356049182,false,true
2015,1028,120150102803,908,0.00020139013356049182,false,true
2015,1028,120150102804,908,0.00020139013356049182,false,true
2015,1094,120150109405,825,0.00020139013356049182,false,true
2015,1183,120150118303,858,0.00020139013356049182,false,true
2015,1338,120150133803,948,0.00020139013356049182,false,true
2015,1339,120150133903,732,0.00020139013356049182,false,true
2015,1339,120150133904,732,0.00020139013356049182,false,true
2015,1340,120150134003,628,0.00020139013356049182,false,true
2015,1340,120150134004,628,0.00020139013356049182,false,true
2015,1340,120150134005,628,0.00020139013356049182,false,true
2015,1340,120150134006,628,0.00020139013356049182,false,true
2015,1469,120150146903,785,0.00020139013356049182,false,true
2015,1479,120150147905,645,0.00020139013356049182,false,true
2015,1479,120150147906,645,0.00020139013356049182,false,true
2015,1515,120150151502,785,0.00020139013356049182,false,true
2015,1553,120150155303,686,0.00020139013356049182,false,true
2015,1553,120150155304,686,0.00020139013356049182,false,true
2015,1682,120150168202,680,0.00020139013356049182,false,true
2015,1682,120150168203,680,0.00020139013356049182,false,true
2015,1682,120150168204,680,0.00020139013356049182,false,true
2015,1754,120150175403,746,0.00020139013356049182,false,true
2015,1759,120150175903,709,0.00020139013356049182,false,true
2015,1759,120150175904,709,0.00020139013356049182,false,true
2015,1759,120150175905,709,0.00020139013356049182,false,true
2015,1780,120150178004,873,0.00020139013356049182,false,true
2015,1945,120150194502,753,0.00020139013356049182,false,true
2015,1979,120150197903,794,0.00020139013356049182,false,true
2015,1979,120150197904,794,0.00020139013356049182,false,true
2015,2004,120150200403,1215,0.00020139013356049182,false,true
2015,2025,120150202503,684,0.00020139013356049182,false,true
2015,2074,120150207403,714,0.00020139013356049182,false,true
2015,2104,120150210403,1293,0.00020139013356049182,false,true
2015,2229,120150222902,679,0.00020139013356049182,false,true
2015,2246,120150224602,905,0.00020139013356049182,false,true
2015,2262,120150226203,1167,0.00020139013356049182,false,true
2015,2295,120150229503,926,0.00020139013356049182,false,true
2015,2474,120150247402,729,0.00020139013356049182,false,true
2015,2482,120150248204,1231,0.00020139013356049182,false,true
2015,2512,120150251203,1446,0.00020139013356049182,false,true
2015,2556,120150255604,1738,0.00020139013356049182,false,true
2015,2579,120150257902,750,0.00020139013356049182,false,true
2015,2579,120150257903,750,0.00020139013356049182,false,true
2015,2639,120150263902,946,0.00020139013356049182,false,true
2015,2691,120150269103,813,0.00020139013356049182,false,true
2015,2709,120150270903,737,0.00020139013356049182,false,true
2015,2718,120150271803,784,0.00020139013356049182,false,true
2015,2737,120150273703,740,0.00020139013356049182,false,true
2015,2741,120150274103,987,0.00020139013356049182,false,true
2015,2764,120150276402,931,0.00020139013356049182,false,true
2015,2862,120150286203,1094,0.00020139013356049182,false,true
2015,3139,120150313903,799,0.00020139013356049182,false,true
2015,3139,120150313904,799,0.00020139013356049182,false,true
2015,3252,120150325203,883,0.00020139013356049182,false,true
2015,3308,120150330803,686,0.00020139013356049182,false,true
2015,3308,120150330804,686,0.00020139013356049182,false,true
2015,3517,120150351704,825,0.00020139013356049182,false,true
2015,3538,120150353803,701,0.00020139013356049182,false,true
2015,3538,120150353804,701,0.00020139013356049182,false,true
2015,3548,120150354803,740,0.00020139013356049182,false,true
2015,3548,120150354804,740,0.00020139013356049182,false,true
2015,3549,120150354903,788,0.00020139013356049182,false,true
2015,3549,120150354904,788,0.00020139013356049182,false,true
2015,3566,120150356602,650,0.00020139013356049182,false,true
2015,3566,120150356603,650,0.00020139013356049182,false,true
2015,3574,120150357404,899,0.00020139013356049182,false,true
2015,3576,120150357603,902,0.00020139013356049182,false,true
2015,3597,120150359703,913,0.00020139013356049182,false,true
2015,3825,120150382502,1120,0.00020139013356049182,false,true
2015,3837,120150383704,982,0.00020139013356049182,false,true
2015,3913,120150391303,963,0.00020139013356049182,false,true
2015,3987,120150398703,739,0.00020139013356049182,false,true
2015,3987,120150398704,739,0.00020139013356049182,false,true
2015,4045,120150404503,731,0.00020139013356049182,false,true
2015,4131,120150413103,768,0.00020139013356049182,false,true
2015,4178,120150417802,649,0.00020139013356049182,false,true
2015,4178,120150417803,649,0.00020139013356049182,false,true
2015,4178,120150417804,649,0.00020139013356049182,false,true
2015,4201,120150420102,652,0.00020139013356049182,false,true
2015,4201,120150420103,652,0.00020139013356049182,false,true
2015,4232,120150423203,734,0.00020139013356049182,false,true
2015,4232,120150423204,734,0.00020139013356049182,false,true
2015,4299,120150429902,849,0.00020139013356049182,false,true
2015,4344,120150434403,1215,0.00020139013356049182,false,true
2015,4350,120150435004,670,0.00020139013356049182,false,true
2015,4393,120150439306,625,0.00020139013356049182,false,true
2015,4393,120150439307,625,0.00020139013356049182,false,true
2015,4393,120150439308,625,0.00020139013356049182,false,true
2015,4395,120150439505,649,0.00020139013356049182,false,true
2015,4395,120150439506,649,0.00020139013356049182,false,true
2015,4581,120150458104,827,0.00020139013356049182,false,true
2015,4636,120150463603,707,0.00020139013356049182,false,true
2015,4708,120150470803,764,0.00020139013356049182,false,true
2015,4890,120150489003,1150,0.00020139013356049182,false,true
2015,4893,120150489304,914,0.00020139013356049182,false,true
2015,4909,120150490903,898,0.00020139013356049182,false,true
2015,4912,120150491203,827,0.00020139013356049182,false,true
2015,4912,120150491204,827,0.00020139013356049182,false,true
2015,4989,120150498902,697,0.00020139013356049182,false,true
2015,5019,120150501903,860,0.00020139013356049182,false,true
2015,5019,120150501904,860,0.00020139013356049182,false,true
2015,5146,120150514603,1220,0.00020139013356049182,false,true
2015,5221,120150522103,726,0.00020139013356049182,false,true
2015,5228,120150522804,1047,0.00020139013356049182,false,true
2015,5232,120150523204,1932,0.00020139013356049182,false,true
2015,5379,120150537903,1131,0.00020139013356049182,false,true
2015,5409,120150540903,8857,0.00020139013356049182,false,true
2015,5433,120150543304,864,0.00020139013356049182,false,true
2015,5433,120150543305,864,0.00020139013356049182,false,true
2015,5529,120150552903,1112,0.00020139013356049182,false,true
2015,5584,120150558404,868,0.00020139013356049182,false,true
2015,5595,120150559503,822,0.00020139013356049182,false,true
2015,5595,120150559504,822,0.00020139013356049182,false,true
2015,5611,120150561104,827,0.00020139013356049182,false,true
2015,5656,120150565602,694,0.00020139013356049182,false,true
2015,5697,120150569703,840,0.00020139013356049182,false,true
2015,5703,120150570303,754,0.00020139013356049182,false,true
2015,5721,120150572104,708,0.00020139013356049182,false,true
2015,5734,120150573403,663,0.00020139013356049182,false,true
2015,5734,120150573404,663,0.00020139013356049182,false,true
2015,5734,120150573405,663,0.00020139013356049182,false,true
2015,5932,120150593203,722,0.00020139013356049182,false,true
2015,5932,120150593204,722,0.00020139013356049182,false,true
2015,5944,120150594403,817,0.00020139013356049182,false,true
2015,6204,120150620403,988,0.00020139013356049182,false,true
2015,6277,120150627703,957,0.00020139013356049182,false,true
2015,6337,120150633704,679,0.00020139013356049182,false,true
2015,6392,120150639203,862,0.00020139013356049182,false,true
2015,6525,120150652503,659,0.00020139013356049182,false,true
2015,6747,120150674703,902,0.00020139013356049182,false,true
2015,6756,120150675602,691,0.00020139013356049182,false,true
2015,6776,120150677603,916,0.00020139013356049182,false,true
2015,6776,120150677604,916,0.00020139013356049182,false,true
2015,6878,120150687803,735,0.00020139013356049182,false,true
2015,6878,120150687804,735,0.00020139013356049182,false,true
2015,6893,120150689305,703,0.00020139013356049182,false,true
2015,6938,120150693803,827,0.00020139013356049182,false,true
2015,6938,120150693804,827,0.00020139013356049182,false,true
2015,6956,120150695603,790,0.00020139013356049182,false,true
2015,6956,120150695604,790,0.00020139013356049182,false,true
2015,6962,120150696203,1534,0.00020139013356049182,false,true
2015,7008,120150700802,941,0.00020139013356049182,false,true
2015,7013,120150701303,660,0.00020139013356049182,false,true
2015,7013,120150701304,660,0.00020139013356049182,false,true
2015,7035,120150703502,670,0.00020139013356049182,false,true
2015,7035,120150703503,670,0.00020139013356049182,false,true
2015,7188,120150718803,886,0.00020139013356049182,false,true
2015,7188,120150718804,886,0.00020139013356049182,false,true
2015,7208,120150720802,868,0.00020139013356049182,false,true
2015,7255,120150725503,628,0.00020139013356049182,false,true
2015,7255,120150725506,628,0.00020139013356049182,false,true
2015,7256,120150725603,931,0.00020139013356049182,false,true
2015,7319,120150731904,654,0.00020139013356049182,false,true
2015,7319,120150731905,654,0.00020139013356049182,false,true
2015,7421,120150742103,695,0.00020139013356049182,false,true
2015,7513,120150751303,803,0.00020139013356049182,false,true
2015,7518,120150751803,899,0.00020139013356049182,false,true
2015,7598,120150759803,691,0.00020139013356049182,false,true
2015,7598,120150759804,691,0.00020139013356049182,false,true
2015,7617,120150761704,1775,0.00020139013356049182,false,true
2015,7617,120150761705,1775,0.00020139013356049182,false,true
2015,7665,120150766504,1012,0.00020139013356049182,false,true
2015,7688,120150768803,1617,0.00020139013356049182,false,true
2015,7802,120150780203,1446,0.00020139013356049182,false,true
2015,7850,120150785003,921,0.00020139013356049182,false,true
2015,7936,120150793605,635,0.00020139013356049182,false,true
2015,7936,120150793606,635,0.00020139013356049182,false,true
2015,7970,120150797005,1485,0.00020139013356049182,false,true
2015,7977,120150797703,1623,0.00020139013356049182,false,true
2015,8018,120150801803,914,0.00020139013356049182,false,true
2015,8053,120150805305,1647,0.00020139013356049182,false,true
2015,8059,120150805902,1138,0.00020139013356049182,false,true
2015,8098,120150809803,1199,0.00020139013356049182,false,true
2015,8145,120150814503,1184,0.00020139013356049182,false,true
2015,8147,120150814703,723,0.00020139013356049182,false,true
2015,8189,120150818903,755,0.00020139013356049182,false,true
2015,8189,120150818904,755,0.00020139013356049182,false,true
2015,8241,120150824102,1046,0.00020139013356049182,false,true
2015,8258,120150825803,655,0.00020139013356049182,false,true
2015,8258,120150825804,655,0.00020139013356049182,false,true
2015,8413,120150841303,839,0.00020139013356049182,false,true
2015,8519,120150851902,714,0.00020139013356049182,false,true
2015,8519,120150851903,714,0.00020139013356049182,false,true
2015,8532,120150853204,790,0.00020139013356049182,false,true
2015,8593,120150859303,966,0.00020139013356049182,false,true
2015,8654,120150865403,1042,0.00020139013356049182,false,true
2015,8657,120150865703,1191,0.00020139013356049182,false,true
2015,8663,120150866302,697,0.00020139013356049182,false,true
2015,8784,120150878404,937,0.00020139013356049182,false,true
2015,8826,120150882603,817,0.00020139013356049182,false,true
2015,8873,120150887302,826,0.00020139013356049182,false,true
2015,8876,120150887602,657,0.00020139013356049182,false,true
2015,8876,120150887603,657,0.00020139013356049182,false,true
2015,8879,120150887903,1268,0.00020139013356049182,false,true
2015,8933,120150893303,941,0.00020139013356049182,false,true
2015,8934,120150893404,710,0.00020139013356049182,false,true
2015,8934,120150893405,710,0.00020139013356049182,false,true
2015,8939,120150893902,691,0.00020139013356049182,false,true
2015,9084,120150908402,744,0.00020139013356049182,false,true
2015,9116,120150911603,1048,0.00020139013356049182,false,true
2015,9200,120150920002,679,0.00020139013356049182,false,true
2015,9225,120150922503,676,0.00020139013356049182,false,true
2015,9225,120150922504,676,0.00020139013356049182,false,true
2015,9368,120150936803,714,0.00020139013356049182,false,true
2015,9368,120150936804,714,0.00020139013356049182,false,true
2015,9387,120150938703,743,0.00020139013356049182,false,true
2015,9387,120150938704,743,0.00020139013356049182,false,true
2015,9469,120150946904,1339,0.00020139013356049182,false,true
2015,9591,120150959105,727,0.00020139013356049182,false,true
2015,9757,120150975704,715,0.00020139013356049182,false,true
2015,9872,120150987203,738,0.00020139013356049182,false,true
2015,9884,120150988403,827,0.00020139013356049182,false,true
2015,9884,120150988404,827,0.00020139013356049182,false,true
2015,9925,120150992504,625,0.00020139013356049182,false,true
2015,9925,120150992505,625,0.00020139013356049182,false,true
2015,9937,120150993704,993,0.00020139013356049182,false,true
2015,9953,120150995304,733,0.00020139013356049182,false,true
2015,10019,120151001903,714,0.00020139013356049182,false,true
2015,10019,120151001904,714,0.00020139013356049182,false,true
2015,10070,120151007003,823,0.00020139013356049182,false,true
2015,10080,120151008004,822,0.00020139013356049182,false,true
2015,10113,120151011304,1043,0.00020139013356049182,false,true
2015,10214,120151021403,854,0.00020139013356049182,false,true
2015,10214,120151021404,854,0.00020139013356049182,false,true
2015,10215,120151021503,786,0.00020139013356049182,false,true
2015,10235,120151023502,730,0.00020139013356049182,false,true
2015,10254,120151025405,902,0.00020139013356049182,false,true
2015,10275,120151027504,840,0.00020139013356049182,false,true
2015,10280,120151028005,724,0.00020139013356049182,false,true
2015,10305,120151030504,832,0.00020139013356049182,false,true
2015,10397,120151039702,647,0.00020139013356049182,false,true
2015,10397,120151039703,647,0.00020139013356049182,false,true
2015,10397,120151039704,647,0.00020139013356049182,false,true
2015,10405,120151040503,796,0.00020139013356049182,false,true
2015,10412,120151041203,983,0.00020139013356049182,false,true
2015,10441,120151044103,1167,0.00020139013356049182,false,true
2015,10445,120151044504,869,0.00020139013356049182,false,true
2015,10459,120151045904,1332,0.00020139013356049182,false,true
2015,10534,120151053403,687,0.00020139013356049182,false,true
2015,10534,120151053405,687,0.00020139013356049182,false,true
2015,10593,120151059303,1146,0.00020139013356049182,false,true
2015,10625,120151062502,868,0.00020139013356049182,false,true
2015,10632,120151063204,787,0.00020139013356049182,false,true
2015,10635,120151063503,1196,0.00020139013356049182,false,true
2015,10661,120151066102,638,0.00020139013356049182,false,true
2015,10661,120151066104,638,0.00020139013356049182,false,true
2015,10674,120151067403,1008,0.00020139013356049182,false,true
