"datayear"	"uniqidnew"	"shelter_1"	"shelter_2"	"shelter_3"	"tenure_1"	"tenure_2"	"tenure_3"	"singlepar_1"	"singlepar_2"	"singlepar_3"	"numadults_1"	"numadults_2"	"numadults_3"	"numkids_1"	"numkids_2"	"numkids_3"	"acctype_1"	"acctype_2"	"acctype_3"	"agehigh_1"	"agehigh_2"	"agehigh_3"	"empstathigh_1"	"empstathigh_2"	"empstathigh_3"	"ethnichigh_1"	"ethnichigh_2"	"ethnichigh_3"	"sochigh_1"	"sochigh_2"	"sochigh_3"	"datayear_1"	"datayear_2"	"datayear_3"
18	"1484810.78"	0	0	0	6	3	3	0	0	0	1	1	-888	0	0	0	1	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1484908.49"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	44	8	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1485094.29"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	2	1	1	56	11	2	6	4	3	1	1	1	9	4	1	18	1	1
18	"1485178"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	51	10	2	1	1	1	1	1	1	4	2	1	18	1	1
18	"1485490.81"	0	0	0	4	2	2	0	0	0	3	3	2	0	0	0	2	1	1	38	7	1	1	1	1	1	1	1	8	3	1	18	1	1
18	"1485788.06"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	75	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1485805.96"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	33	6	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1485968.34"	0	0	0	5	2	2	0	0	0	4	3	2	0	0	0	4	2	2	20	4	1	6	4	3	2	1	1	7	2	1	18	1	1
18	"1485973.86"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	61	12	3	1	1	1	1	1	1	2	1	1	18	1	1
18	"1486050.78"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	28	5	1	2	1	1	1	1	1	2	1	1	18	1	1
18	"1486101.32"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1486430.94"	0	0	0	1	1	1	0	0	0	4	3	2	0	0	0	1	1	1	57	11	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1486451.81"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1486670.28"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	27	5	1	1	1	1	1	1	1	6	4	1	18	1	1
18	"1487432.83"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	72	14	3	5	3	3	1	1	1	1	1	1	18	1	1
18	"1487460.98"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	2	1	1	35	7	1	1	1	1	2	1	1	9	4	1	18	1	1
18	"1487470.16"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	64	12	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1487569.3"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	78	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1487745.35"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	1	1	1	39	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1487835.91"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	3	1	1	34	6	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1487872.96"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	22	4	1	6	4	3	1	1	1	3	2	1	18	1	1
18	"1487920.27"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	3	1	1	42	8	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1488431.08"	0	0	0	3	2	2	1	1	1	1	1	-888	0	0	0	3	1	1	32	6	1	7	5	3	1	1	1	0	0	1	18	1	1
18	"1488514.52"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	65	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1488689.59"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	26	5	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1488997.66"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	70	14	3	5	3	3	1	1	1	5	3	1	18	1	1
18	"1489232.72"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	57	11	2	4	5	2	1	1	1	8	3	1	18	1	1
18	"1489283.79"	0	0	0	6	3	3	0	0	0	1	1	-888	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1489410.63"	0	0	0	3	2	2	1	1	1	1	1	-888	0	0	0	3	1	1	33	6	1	7	5	3	1	1	1	9	4	1	18	1	1
18	"1489411.67"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	53	10	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1489508.35"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1489750.96"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	51	10	2	1	1	1	1	1	1	9	4	1	18	1	1
18	"1489910.07"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	69	13	3	5	3	3	1	1	1	9	4	1	18	1	1
18	"1490066.25"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	64	12	3	8	5	3	1	1	1	0	0	1	18	1	1
18	"1490343.73"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	78	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1490397.68"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	37	7	1	1	1	1	2	1	1	2	1	1	18	1	1
18	"1490429.36"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	50	10	2	8	5	3	1	1	1	3	2	1	18	1	1
18	"1490665.33"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	53	10	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1491549.81"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	2	1	1	28	5	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1491584.44"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	3	1	1	69	13	3	1	1	1	1	1	1	8	3	1	18	1	1
18	"1492027.42"	0	0	0	5	2	2	0	0	0	3	3	2	0	0	0	4	2	2	19	3	0	6	4	3	1	1	1	9	4	1	18	1	1
18	"1492461.61"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	60	12	3	5	3	3	1	1	1	9	4	1	18	1	1
18	"1492680.23"	0	0	0	1	1	1	0	0	0	2	2	1	1	1	1	2	1	1	52	10	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1492876"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1493321.02"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	2	1	1	47	9	2	1	1	1	1	1	1	9	4	1	18	1	1
18	"1494395.34"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	69	13	3	1	1	1	1	1	1	1	1	1	18	1	1
18	"1494471.19"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	51	10	2	7	5	3	1	1	1	0	0	1	18	1	1
18	"1494583.22"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1494647.39"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	78	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1494803.36"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	31	6	1	7	5	3	1	1	1	0	0	1	18	1	1
18	"1494915.11"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	24	4	1	6	4	3	1	1	1	9	4	1	18	1	1
18	"1495075.75"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	75	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1495201.31"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	30	6	1	3	2	1	1	1	1	1	1	1	18	1	1
18	"1495271.51"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1495284.61"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	59	11	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1495508.52"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	53	10	2	3	2	1	1	1	1	3	2	1	18	1	1
18	"1495581.56"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	73	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1495753.34"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	53	10	2	2	1	1	1	1	1	8	3	1	18	1	1
18	"1495886.82"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	64	12	3	3	2	1	1	1	1	5	3	1	18	1	1
18	"1496180.1"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	62	12	3	1	1	1	1	1	1	5	3	1	18	1	1
18	"1496202.36"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	54	10	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1496296.32"	0	0	0	2	1	1	1	1	1	1	1	-888	1	1	1	2	1	1	37	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1496424.93"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1496613.56"	0	0	0	4	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	28	5	1	2	1	1	1	1	1	7	2	1	18	1	1
18	"1496853.76"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	52	10	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1496896.32"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	1	1	1	47	9	2	3	2	1	1	1	1	3	2	1	18	1	1
18	"1497229.39"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	56	11	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1497439.12"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1497482.5"	0	0	0	2	1	1	0	0	0	4	3	2	0	0	0	2	1	1	50	10	2	1	1	1	1	1	1	9	4	1	18	1	1
18	"1497638.63"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	73	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1497878.22"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	38	7	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1498177.3"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	55	11	2	3	2	1	1	1	1	2	1	1	18	1	1
18	"1498297.72"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	37	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1498437.59"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	32	6	1	1	1	1	2	1	1	2	1	1	18	1	1
18	"1498644.16"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1498915.85"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	47	9	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1498929.37"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	36	7	1	3	2	1	1	1	1	2	1	1	18	1	1
18	"1499173.93"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	79	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1499463.89"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1499576.49"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	65	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1499628.12"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	46	9	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1499855.43"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	1	1	1	65	13	3	2	1	1	1	1	1	5	3	1	18	1	1
18	"1500049.4"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	29	5	1	1	1	1	1	1	1	9	4	1	18	1	1
18	"1500160.58"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	56	11	2	1	1	1	1	1	1	9	4	1	18	1	1
18	"1500308.64"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	39	7	1	1	1	1	1	1	1	5	3	1	18	1	1
18	"1500383.59"	0	0	0	1	1	1	0	0	0	4	3	2	0	0	0	2	1	1	58	11	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1500412.62"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	69	13	3	8	5	3	1	1	1	0	0	1	18	1	1
18	"1500620.94"	0	0	0	3	2	2	0	0	0	2	2	1	2	2	1	3	1	1	48	9	2	3	2	1	1	1	1	3	2	1	18	1	1
18	"1500737.1"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	57	11	2	3	2	1	1	1	1	1	1	1	18	1	1
18	"1500886.01"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	2	1	1	1	1	1	8	3	1	18	1	1
18	"1500927.84"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	75	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1500975.54"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	55	11	2	3	2	1	1	1	1	9	4	1	18	1	1
18	"1501102.87"	0	0	0	5	2	2	0	0	0	2	2	1	2	2	1	3	1	1	37	7	1	1	1	1	1	1	1	5	3	1	18	1	1
18	"1501102.91"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	45	9	2	4	5	2	1	1	1	0	0	1	18	1	1
18	"1501959.09"	0	0	0	1	1	1	0	0	0	4	3	2	0	0	0	1	1	1	60	12	3	1	1	1	1	1	1	1	1	1	18	1	1
18	"1501993.93"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	28	5	1	4	5	2	1	1	1	0	0	1	18	1	1
18	"1502205.23"	0	0	0	3	2	2	1	1	1	1	1	-888	1	1	1	3	1	1	30	6	1	1	1	1	1	1	1	7	2	1	18	1	1
18	"1502337.35"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1502757.62"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	57	11	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1502864.69"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1502975.29"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	1	1	1	35	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1503005.73"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	3	1	1	74	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1503103.05"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	71	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1503160.38"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	48	9	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1503261.09"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	79	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1503317.19"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	40	8	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1503874.83"	0	0	0	4	2	2	0	0	0	4	3	2	1	1	1	3	1	1	50	10	2	7	5	3	1	1	1	0	0	1	18	1	1
18	"1504154.87"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	30	6	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1504526.75"	0	0	0	5	2	2	1	1	1	1	1	-888	3	3	1	1	1	1	40	8	2	2	1	1	1	1	1	2	1	1	18	1	1
18	"1504542.07"	0	0	0	4	2	2	0	0	0	2	2	1	1	1	1	4	2	2	30	6	1	2	1	1	1	1	1	9	4	1	18	1	1
18	"1504652.26"	0	0	0	4	2	2	0	0	0	3	3	2	0	0	0	4	2	2	41	8	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1505048.72"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	29	5	1	1	1	1	2	1	1	3	2	1	18	1	1
18	"1505572.76"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	46	9	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1505580.14"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	49	9	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1505743.63"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	21	4	1	1	1	1	1	1	1	8	3	1	18	1	1
18	"1506019.78"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	49	9	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1506119.04"	0	0	0	3	2	2	0	0	0	2	2	1	2	2	1	4	2	2	44	8	2	9	5	3	1	1	1	0	0	1	18	1	1
18	"1506850.94"	0	0	0	5	2	2	0	0	0	3	3	2	0	0	0	4	2	2	25	5	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1506879.88"	0	0	0	2	1	1	1	1	1	1	1	-888	1	1	1	3	1	1	45	9	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1506971.81"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	48	9	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1507283.02"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	54	10	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1507397.4"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	3	2	1	1	1	1	5	3	1	18	1	1
18	"1507718.41"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	75	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1507970.35"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	74	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1508150.68"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	29	5	1	3	2	1	1	1	1	2	1	1	18	1	1
18	"1508241.91"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	72	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1508269.5"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	50	10	2	7	5	3	1	1	1	0	0	1	18	1	1
18	"1508357.92"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	49	9	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1508468"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	62	12	3	1	1	1	1	1	1	5	3	1	18	1	1
18	"1508818.11"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1509091.26"	0	0	0	1	1	1	0	0	0	4	3	2	0	0	0	1	1	1	57	11	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1509860.17"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	61	12	3	4	5	2	1	1	1	2	1	1	18	1	1
18	"1509900.65"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	36	7	1	1	1	1	1	1	1	6	4	1	18	1	1
18	"1510100.39"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	60	12	3	9	5	3	1	1	1	0	0	1	18	1	1
18	"1510559.69"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	58	11	2	1	1	1	1	1	1	4	2	1	18	1	1
18	"1510706.86"	0	0	0	1	1	1	1	1	1	1	1	-888	2	2	1	1	1	1	37	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1510765.06"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	43	8	2	2	1	1	1	1	1	4	2	1	18	1	1
18	"1511402.51"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	70	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1511584.87"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	77	15	3	1	1	1	1	1	1	5	3	1	18	1	1
18	"1511659.11"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	61	12	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1511708.93"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1511803.61"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	65	13	3	1	1	1	1	1	1	2	1	1	18	1	1
18	"1511815.23"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1512622.03"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	70	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1512702.97"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	50	10	2	4	5	2	1	1	1	0	0	1	18	1	1
18	"1512844.36"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	59	11	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1513201.18"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	74	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1513462.18"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	1	1	1	49	9	2	1	1	1	1	1	1	4	2	1	18	1	1
18	"1513585.71"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	43	8	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1513735.37"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	79	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1514537.79"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	28	5	1	1	1	1	1	1	1	9	4	1	18	1	1
18	"1514690.98"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	77	15	3	2	1	1	1	1	1	8	3	1	18	1	1
18	"1515116.83"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	3	1	1	53	10	2	1	1	1	1	1	1	7	2	1	18	1	1
18	"1515180.16"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	56	11	2	8	5	3	1	1	1	4	2	1	18	1	1
18	"1515336.2"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	3	1	1	59	11	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1516339.55"	0	0	0	5	2	2	0	0	0	2	2	1	2	2	1	2	1	1	49	9	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1516392.67"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	38	7	1	1	1	1	1	1	1	5	3	1	18	1	1
18	"1516471.12"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	26	5	1	4	5	2	1	1	1	9	4	1	18	1	1
18	"1516633.8"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	28	5	1	1	1	1	1	1	1	6	4	1	18	1	1
18	"1517074.81"	0	0	0	4	2	2	0	0	0	2	2	1	2	2	1	4	2	2	40	8	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1517221.28"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	62	12	3	8	5	3	1	1	1	5	3	1	18	1	1
18	"1517293.61"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	47	9	2	3	2	1	1	1	1	9	4	1	18	1	1
18	"1517524.06"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1517586.42"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1517831.79"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	55	11	2	3	2	1	1	1	1	9	4	1	18	1	1
18	"1517967.31"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1518202.39"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	53	10	2	1	1	1	1	1	1	9	4	1	18	1	1
18	"1518462.86"	0	0	0	2	1	1	0	0	0	3	3	2	2	2	1	1	1	1	55	11	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1518656.45"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	29	5	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1518714.39"	1	1	1	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1518749.46"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	45	9	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1519224.91"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	48	9	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1519468.04"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	60	12	3	1	1	1	1	1	1	3	2	1	18	1	1
18	"1519520.51"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	74	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1519630.49"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	60	12	3	1	1	1	1	1	1	1	1	1	18	1	1
18	"1520008.31"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	68	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1520164.68"	0	0	0	4	2	2	1	1	1	1	1	-888	2	2	1	4	2	2	47	9	2	2	1	1	1	1	1	4	2	1	18	1	1
18	"1520210.59"	0	0	0	5	2	2	1	1	1	2	2	1	0	0	0	2	1	1	32	6	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1520387.64"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	42	8	2	1	1	1	1	1	1	1	1	1	18	1	1
