wages,self_employment_income,odd_jobs,private_pensions,national_savings,bank_interest,stocks_shares,individual_savings_account,property,royalties,bonds_and_gilts,other_investment_income,other_income,alimony_and_child_support_received,private_sickness_scheme_benefits,accident_insurance_scheme_benefits,hospital_savings_scheme_benefits,unemployment_or_redundancy_insurance,permanent_health_insurance,any_other_sickness_insurance,critical_illness_cover,trade_union_sick_or_strike_pay,health_insurance,alimony_and_child_support_paid,trade_unions_etc,friendly_societies,work_expenses,avcs,other_deductions,loan_repayments,pension_contributions_employee,pension_contributions_employer,income_tax,national_insurance,local_taxes,social_fund_loan_repayment,student_loan_repayments,care_insurance,child_benefit,state_pension,bereavement_allowance,armed_forces_compensation_scheme,war_widows_pension,severe_disability_allowance,attendance_allowance,carers_allowance,industrial_injury_benefit,incapacity_benefit,personal_independence_payment_daily_living,personal_independence_payment_mobility,dla_self_care,dla_mobility,education_allowances,foster_care_payments,maternity_allowance,maternity_grant,funeral_grant,any_other_ni_or_state_benefit,friendly_society_benefits,government_training_allowances,contrib_jobseekers_allowance,guardians_allowance,widows_payment,winter_fuel_payments,working_tax_credit,child_tax_credit,non_contrib_employment_and_support_allowance,income_support,pension_credit,savings_credit,non_contrib_jobseekers_allowance,housing_benefit,free_school_meals,universal_credit,other_benefits,student_grants,student_loans,council_tax_benefit,contrib_employment_and_support_allowance,scottish_child_payment,scottish_carers_supplement,discresionary_housing_payment,scottish_disability_assistance_children_daily_living,scottish_disability_assistance_children_mobility,scottish_disability_assistance_older_people,scottish_disability_assistance_working_age_daily_living,scottish_disability_assistance_working_age_mobility,basic_income,employers_ni,scottish_income_tax,total_benefits,legacy_mtbs,means_tested_bens,non_means_tested_bens,sickness_illness,scottish_benefits,pension_relief_at_source,net_cost,id,data_year,sex,ethnic_group,is_child,age_band,employment_status,tenure,region,gross_decile,council,label
2.7387499723724413e9,2.816393348060497e8,103000.26581654404,2.2993745344656813e8,264507.7741687097,1.6062695561322076e6,1.3534917259152795e6,1.4345297559191072e6,85796.85820269585,821.4284077568778,0.0,1.407778272063765e7,1.1931834773155525e7,1.8935846645195533e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942900.1142207512,260704.59526609143,8.174662349500482e8,1.7835466993295255e8,2.464479230414955e8,1.2816463157808272e7,0.0,0.0,0.0,0.0,0.0,3.274307430686678e6,631245.5115572677,8.912914508238146e6,6.294985998914544e7,8.649874123462354e7,0.0,0.0,2.0895035744689125e8,1.0552862504371607e8,1.1631144541254187e8,7.353537713416207e7,0.0,13781.071718576315,0.0,2.486528616757494e7,3.8717813522084996e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5591343108127885e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1349174072378345e7,0.0,0.0,0.0,0.0,0.0,0.0,2.727710772397525e9,2.342662613562439e8,8.174116609264455e8,3.484841044050972e9,0.0,1.5591343108127885e7,3.4692497009428444e9,6.740364948416966e8,1.1349174072378345e7,370025.07229706884,2.241832165981881e9,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Housing_Association - £p.a
148946.9017261032,16747.96860223826,556.0183005131653,47924.330254014676,6450.784148866569,40270.082921147776,1626.463994262066,15176.53689874494,255.74312703715395,270.5089008042696,0.0,157158.3291388904,6025.758346310886,9615.59981939513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.4479444263607,1219.184928336195,223962.985885949,125454.02888543194,282386.7219756292,17261.784460038936,0.0,0.0,0.0,0.0,0.0,1532.3040402868637,255.13389291421996,2057.7992751479587,16627.56762804398,24522.848038846896,0.0,0.0,57403.609441885725,45292.3370321877,34455.90165141261,31370.994195880237,0.0,123.10987462027815,0.0,1074.1532840786556,661.3797249131823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29812.873466670855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24522.848038846896,0.0,0.0,0.0,0.0,0.0,0.0,542142.6586021105,110524.72317547326,223962.985885949,542142.6586021105,0.0,29812.873466670855,542142.6586021105,134142.42407731566,24522.848038846896,2442.4479444263607,449191.8817244416,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Housing_Association - counts
5.7681528811788845e9,5.751667775528605e8,680388.7676506131,2.1896358067367643e8,715543.7428566932,3.1923310365116317e6,7.594385887106661e6,6.291179600600371e6,7.188929487628462e6,1.3949437374027984e6,0.0,1.7267030106146358e7,2.7017852450143383e6,3.431069615442079e7,0.0,484995.54723267374,0.0,1.931443751315721e6,994592.6789520291,0.0,1.9916846968197334e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.936724383901605e6,315007.7269329774,1.801315357229834e9,4.31561828366695e8,2.480603494492963e8,8.205429886021453e6,0.0,0.0,0.0,0.0,0.0,3.537341919507473e6,1.0438612495111707e6,0.0,1.5419543554713622e7,4.447789959841727e7,0.0,0.0,8.66009251519723e7,4.403939455990192e7,7.591655289848767e6,5.932991071091117e6,0.0,0.0,0.0,7.138730987319709e6,8.895062207063463e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6174041010032201e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.835777697007099e6,0.0,0.0,0.0,0.0,0.0,0.0,2.354453108690983e9,6.018251642459154e8,1.800095681222291e9,2.6811958928509398e9,0.0,1.6174041010032201e7,2.665021851840908e9,2.0989818692295212e8,5.835777697007099e6,2.229405283512539e6,1.9579954723808953e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Private_Rented_Unfurnished - £p.a
231471.69662888214,31072.56291292759,3484.8988857239983,29831.404159825197,12612.458830384981,65805.2598464159,8685.48803528363,38426.827217695696,4647.452811757386,1909.9339163751356,0.0,196066.93142336272,1232.003284007389,11064.691322693445,0.0,189.69220582093428,0.0,514.1115772762205,366.5639315887013,0.0,202.08327242368665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556.534095351614,1061.6914980667007,281751.3629346506,215185.76588391967,240854.57327285522,10641.304371889582,0.0,0.0,0.0,0.0,0.0,1329.0581659030624,519.5633248343634,0.0,4032.0707107815956,12609.718446428476,0.0,0.0,23446.836324108866,20178.743944021517,2772.254378338077,2425.909776351479,0.0,0.0,0.0,273.6269235386062,1376.2421130692599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30831.660209635942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12609.718446428476,0.0,0.0,0.0,0.0,0.0,0.0,516941.54145390267,197959.1384876686,281573.81551892194,516941.54145390267,0.0,30831.660209635942,516941.54145390267,42531.26804056896,12609.718446428476,5556.534095351614,333248.55024171504,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Private_Rented_Unfurnished - counts
3.032268922763875e9,2.6856741930641496e8,1.2790006373688176e6,5.555339684386847e7,601792.9845960328,2.0317358181595267e6,7.802977543775998e6,5.917410526924027e6,2.0484078006388822e6,930277.03964195,4426.362754026489,4.260063094125289e6,2.950671239921796e6,8.848403415242812e6,1.0739420114491093e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.517838420235392e6,0.0,9.86248842886567e8,2.2979754782293123e8,1.0144784920630595e8,855602.6432118926,79751.35068120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162488480178983e6,0.0,0.0,9.479788058929222e6,7.309747119137224e6,1.0177272895457696e6,390238.1996786397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9776085548203662e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283731.9692837375,0.0,0.0,0.0,0.0,0.0,0.0,8.990201427857665e8,3.349569276401824e8,9.846010917219259e8,9.216414724573404e8,0.0,1.9776085548203662e6,9.196638639025201e8,2.064372111675358e7,283731.9692837375,1.696353083598054e6,-3.9924547362565976e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Private_Rented_Furnished - £p.a
108086.91867797593,9446.59002308801,2891.4460814898484,6884.2087803847635,7882.307723739146,57970.927481314706,6376.663468837496,23405.155618544035,882.5795530935648,306.35441527061283,44.84069514844316,44242.40895686137,329.5188825813454,3255.2927939433735,447.16955758464894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.2991405102146,0.0,129000.00427567448,95090.1065075797,91962.51223721927,1580.1820780194316,300.1930176642189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0768567064335,0.0,0.0,2748.599583464574,3472.8300449442677,822.9830474844277,315.56530527908205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976.92337813014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0768567064335,0.0,0.0,0.0,0.0,0.0,0.0,190223.74215283792,88760.93154611146,129000.00427567448,190223.74215283792,0.0,3976.92337813014,190223.74215283792,4864.0492539866855,613.0768567064335,1396.2991405102146,106152.28847099846,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Private_Rented_Furnished - counts
3.8285332973265045e10,3.3715562417762704e9,4.880731505712363e6,7.383308795022652e8,4.6352910889926e6,2.1997883496790007e7,9.927493421961573e7,3.870117042217627e7,1.8129056903788766e8,6.752698216378011e6,182952.10597500022,7.543680087407364e7,1.8194906836154263e7,7.759541327553357e7,2.2697392469325066e6,3589.71263616779,0.0,3.370788232062891e6,0.0,1.0193660107965508e7,998495.796958726,33428.55210459589,0.0,0.0,78293.61910030179,0.0,379360.25216457964,0.0,78293.61910030179,0.0,3.161275370516486e8,8.790975608470302e6,1.296078364015512e10,2.983592900868946e9,9.562207489827434e8,1.3166385108657312e6,0.0,0.0,0.0,0.0,0.0,341252.90734460537,0.0,2.4764157508828053e6,2.781299653479932e7,7.076928844827226e7,0.0,0.0,1.465790849379778e8,8.305835248910248e7,7.097287462838194e7,4.413547527748574e7,0.0,226139.80344140006,0.0,8.175766142040443e6,2.690432017604561e7,0.0,0.0,61585.39196712243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443533729777854e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285371811356526e6,0.0,0.0,0.0,0.0,0.0,0.0,8.490416085862005e9,4.583276650521471e9,1.2942492765898766e10,9.005650347458881e9,0.0,2.443533729777854e7,8.981215010161102e9,4.550898598782588e8,9.285371811356526e6,6.693081060460946e7,-8.028808563757151e9,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Mortgaged_Or_Shared - £p.a
1.085813368099669e6,123060.04702779157,6500.632589708235,83542.00312342751,75337.82123248505,364324.58646545414,70581.92028647682,249798.08396677475,40949.371859208244,5090.450738230197,510.59575454591425,835256.3294799312,8461.078455697712,23205.72131178256,585.5636340385113,44.84069514844316,0.0,856.8118595164999,0.0,1291.2571370803944,309.4851361153303,111.6573129851883,0.0,0.0,465.2679081630605,0.0,728.3049242558137,0.0,465.2679081630605,0.0,55475.227806460156,6464.9456442925875,1.2635528747384064e6,1.0718063011790086e6,696435.994430011,2171.104115283131,0.0,0.0,0.0,0.0,0.0,97.26624124631017,0.0,594.4088973553341,7113.755866484027,20063.465452369328,0.0,0.0,38632.32640153827,32941.794781395234,20760.91627021515,17999.20114939234,0.0,1332.6626083938772,0.0,313.37638874350773,368.30007085620275,0.0,0.0,118.02812971111759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51310.88272408976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20063.465452369328,0.0,0.0,0.0,0.0,0.0,0.0,1.8973168407405978e6,974681.3629065356,1.2635528747384064e6,1.8973168407405978e6,0.0,51310.88272408976,1.8973168407405978e6,83475.1377803489,20063.465452369328,55475.227806460156,949701.8106099847,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Mortgaged_Or_Shared - counts
1.7146421121129974e10,3.4287736385383554e9,1.238953075547738e7,7.272643535174385e9,3.4000740400676884e7,4.936328831124328e7,3.5371942849670637e8,1.7201821604124278e8,2.941828944960687e8,5.752076190825352e6,8.074344207443671e6,2.6144965541898316e8,3.0166233447048806e7,2.5612135856827732e7,1.0304498172472868e7,0.0,0.0,0.0,4.890423179083436e6,7.482067652411772e6,460358.87049188156,2.773547220972554e6,0.0,0.0,0.0,0.0,12120.77037631434,0.0,0.0,0.0,1.4671040401275846e8,4.236433845466162e6,8.598628370832653e9,1.2160224890156245e9,1.147858526996758e9,1.8258524672980532e6,0.0,0.0,0.0,0.0,0.0,1.8711291627216198e7,3.0840802232796233e7,8.3884785223234e6,2.9164046889449525e8,1.9517047348736188e8,0.0,0.0,2.5444890432389173e8,1.4893805706367284e8,1.1046639468350892e8,8.895946790200076e7,0.0,35066.72227414009,0.0,0.0,2.3960220641072582e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0897702706366866e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5607582790001884e7,0.0,0.0,0.0,0.0,0.0,0.0,1.0411647840603321e10,1.9711821148623152e9,8.496595580000401e9,1.1612904819764572e10,0.0,4.0897702706366866e6,1.1608815049493935e10,1.1236198276672566e9,2.5607582790001884e7,3.82734897567506e7,5.738484534060345e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Owned_outright - £p.a
551529.7959374543,130156.52096810719,10383.283652714961,622543.1488453707,253829.02721768434,477103.40054587193,173812.8323069861,442960.2557930848,55393.188741433085,4896.378280450106,5362.688304766657,541904.6223747134,7362.384955697453,5244.766830439228,2065.232072959417,0.0,0.0,0.0,348.1694165337839,1247.2098083046799,191.68490500734856,340.2974592602958,0.0,0.0,0.0,0.0,346.42432637644595,0.0,0.0,0.0,41781.9490532334,5401.051616067329,1.2769554749448989e6,508918.5798309929,850197.0541152067,1631.4247186267655,0.0,0.0,0.0,0.0,0.0,2676.461073629995,4601.337645977415,1861.5332726085715,72672.39784746211,55331.85563958921,0.0,0.0,65066.49717111447,55828.610147735686,36122.65957316698,33664.252525172094,0.0,380.17424271661275,0.0,0.0,396.6492376266258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7045.169160125008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55331.85563958921,0.0,0.0,0.0,0.0,0.0,0.0,1.643911937478731e6,452226.3380961059,1.275146583425311e6,1.643911937478731e6,0.0,7045.169160125008,1.643911937478731e6,236686.54358432215,55331.85563958921,41781.9490532334,1.1337998465435673e6,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Owned_outright - counts
4.3383368001606035e8,8.508251016527161e7,533161.995998819,1.1092195149534266e8,262157.6264204534,748958.047430942,1.551390912778343e6,3.8897811888143867e6,4.732365074892316e6,57162.14642477559,0.0,4.457981489420236e6,856683.1840077215,1.5925066683701414e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.065132255460586e6,0.0,1.6893060212764588e8,3.4386909440795854e7,3.239706481776417e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3689292968874201e6,1.0098104333843399e6,1.9176678231069755e7,4.205817244057958e6,0.0,0.0,1.9942915947507042e6,574025.098140452,2.3765964707029676e6,3.250614045886309e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514140.55012357957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551829.4409620614,0.0,0.0,0.0,0.0,0.0,0.0,3.5367253618646866e8,4.5004940102317214e7,1.683929145378121e8,3.886952685924343e8,0.0,514140.55012357957,3.8818112804231066e8,3.313966255895455e7,551829.4409620614,2.1720387540937373e6,1.486366146980408e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Rent_free - £p.a
18056.62662205424,3376.0372386479035,344.48407947089026,14613.665273821525,4930.088942694109,12229.684705819192,3927.587575564696,11691.380425633452,2799.215012947523,271.30446466995306,0.0,21451.035276660605,744.2767958159292,1093.721495032748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.1333182082253,0.0,36736.37134213552,16929.72868656575,31699.877360263177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.69609082902923,239.3688562680107,5295.540657356736,1192.3713071781794,0.0,0.0,550.2420418595676,175.87794512297248,611.2986908353671,995.9692017481609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.7831669847496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.3713071781794,0.0,0.0,0.0,0.0,0.0,0.0,58731.09549089881,15527.359768387661,36736.37134213552,58731.09549089881,0.0,1579.7831669847496,58731.09549089881,7702.959582061,1192.3713071781794,2954.1333182082253,43863.504485608704,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Rent_free - counts
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Squats - £p.a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Squats - counts
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3111261015400633e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309944868664731e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91418e8,0.0,0.0,7.937279448686646e8,0.0,2.309944868664731e6,7.91418e8,0.0,0.0,0.0,7.937279448686646e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,0-4 - £p.a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6842.688022004391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263806.0,0.0,0.0,263806.0,0.0,6842.688022004391,263806.0,0.0,0.0,0.0,263806.0,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,0-4 - counts
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343513774064247e7,3.9379665167173585e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912891.5497234189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814477692588454e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.937090000000002e8,0.0,912891.5497234189,9.518537769258847e8,0.0,5.814477692588454e7,8.937090000000002e8,0.0,0.0,0.0,9.509408853761612e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,5-9 - £p.a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297903.0,768.5959663457935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.5959663457935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114991.09743435233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297903.0,0.0,768.5959663457935,297903.0,0.0,114991.09743435233,297903.0,0.0,0.0,0.0,297903.0,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,5-9 - counts
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2184756420040704e7,4.641379668802947e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0685834751388119e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6420560898815464e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94243e8,0.0,1.0685834751388119e6,9.106635608988156e8,0.0,1.6420560898815464e7,8.94243e8,0.0,0.0,0.0,9.095949774236767e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,10-14 - £p.a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298080.9999999999,1883.710957378677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.710957378677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29781.366598850174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298080.9999999999,0.0,1883.710957378677,298080.9999999999,0.0,29781.366598850174,298080.9999999999,0.0,0.0,0.0,298080.9999999999,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,10-14 - counts
